id,accession_number,artist,artistRole,artistId,title,dateText,medium,creditLine,year,acquisitionYear,dimensions,width,height,depth,units,thumbnailUrl,url,broad_category,hierarchical_label,local_path
54979,D27652,"Turner, Joseph Mallord William",artist,558,"A Vignette Study of ?the Casino di Raffaello, Rome",c.1842,Graphite and watercolour on paper,Accepted by the nation as part of the Turner Bequest 1856,1842.0,1856.0,support: 180 x 277 mm,180.0,277.0,,mm,https://public.opendatasoft.com/api/explore/v2.1/catalog/datasets/the-tate-collection/files/fd9eae23f31d4dbeb277ead39f068f0d,http://www.tate.org.uk/art/artworks/turner-a-vignette-study-of-the-casino-di-raffaello-rome-d27652,Graphite,Graphite > Graphite and watercolour on paper,D:/venv sa python 3.9/tate_images\fd9eae23f31d4dbeb277ead39f068f0d
23323,T09132,"Oliver, Isaac",artist,2445,An Amorino with a Lamb,date not known,Graphite and watercolour on paper,Purchased as part of the Opp� Collection with assistance from the National Lottery through the Heritage Lottery Fund 1996,,1997.0,support: 141 x 193 mm,141.0,193.0,,mm,https://public.opendatasoft.com/api/explore/v2.1/catalog/datasets/the-tate-collection/files/df9932c669d5f9515860645e973db8b2,http://www.tate.org.uk/art/artworks/oliver-an-amorino-with-a-lamb-t09132,Graphite,Graphite > Graphite and watercolour on paper,D:/venv sa python 3.9/tate_images\df9932c669d5f9515860645e973db8b2
54850,D27523,"Turner, Joseph Mallord William",artist,558,"Study for Hannibal Passing the Alps, for Rogerss Italy",c.18267,Graphite and watercolour on paper,Accepted by the nation as part of the Turner Bequest 1856,1826.0,1856.0,support: 258 x 344 mm,258.0,344.0,,mm,https://public.opendatasoft.com/api/explore/v2.1/catalog/datasets/the-tate-collection/files/6175cb3a5455abd59d6cbe83b856a1b8,http://www.tate.org.uk/art/artworks/turner-study-for-hannibal-passing-the-alps-for-rogerss-italy-d27523,Graphite,Graphite > Graphite and watercolour on paper,D:/venv sa python 3.9/tate_images\6175cb3a5455abd59d6cbe83b856a1b8
22543,T08821,"Cozens, Alexander",artist,118,A Ruined Tower under a Stormy Sky,date not known,Graphite and watercolour on paper,Purchased as part of the Opp� Collection with assistance from the National Lottery through the Heritage Lottery Fund 1996,,1997.0,support: 238 x 302 mm,238.0,302.0,,mm,https://public.opendatasoft.com/api/explore/v2.1/catalog/datasets/the-tate-collection/files/153547ccafbcd93f1df6a706c8c13592,http://www.tate.org.uk/art/artworks/cozens-a-ruined-tower-under-a-stormy-sky-t08821,Graphite,Graphite > Graphite and watercolour on paper,D:/venv sa python 3.9/tate_images\153547ccafbcd93f1df6a706c8c13592
9061,N03322,"Maccoll, Dugald Sutherland",artist,360,A Belfry at Dinan,exhibited 1906,Graphite and watercolour on paper,Presented by Viscount Bearsted through the Art Fund 1918,1906.0,1918.0,support: 302 x 229 mm,302.0,229.0,,mm,https://public.opendatasoft.com/api/explore/v2.1/catalog/datasets/the-tate-collection/files/b056307778cf68c793628cef67945235,http://www.tate.org.uk/art/artworks/maccoll-a-belfry-at-dinan-n03322,Graphite,Graphite > Graphite and watercolour on paper,D:/venv sa python 3.9/tate_images\b056307778cf68c793628cef67945235
54871,D27544,"Turner, Joseph Mallord William",artist,558,Ehrenbreitstein,c.182636,Graphite and watercolour on paper,Accepted by the nation as part of the Turner Bequest 1856,1826.0,1856.0,support: 220 x 292 mm,220.0,292.0,,mm,https://public.opendatasoft.com/api/explore/v2.1/catalog/datasets/the-tate-collection/files/1826b7eeee1db521fbcb279a40331e4b,http://www.tate.org.uk/art/artworks/turner-ehrenbreitstein-d27544,Graphite,Graphite > Graphite and watercolour on paper,D:/venv sa python 3.9/tate_images\1826b7eeee1db521fbcb279a40331e4b
54905,D27578,"Turner, Joseph Mallord William",artist,558,"Study for A Hurricane in the Desert (The Simoom), Rogerss Poems",c.18302,Graphite and watercolour on paper,Accepted by the nation as part of the Turner Bequest 1856,1830.0,1856.0,support: 181 x 228 mm,181.0,228.0,,mm,https://public.opendatasoft.com/api/explore/v2.1/catalog/datasets/the-tate-collection/files/3476ca3f2fef0668a5c5299b823ed0cf,http://www.tate.org.uk/art/artworks/turner-study-for-a-hurricane-in-the-desert-the-simoom-rogerss-poems-d27578,Graphite,Graphite > Graphite and watercolour on paper,D:/venv sa python 3.9/tate_images\3476ca3f2fef0668a5c5299b823ed0cf
23556,T08490,"Smith, John `Warwick'",artist,508,3. The Arco Felice,17789,Graphite and watercolour on paper,Purchased as part of the Opp� Collection with assistance from the National Lottery through the Heritage Lottery Fund 1996,1778.0,1997.0,support: 189 x 257 mm,189.0,257.0,,mm,https://public.opendatasoft.com/api/explore/v2.1/catalog/datasets/the-tate-collection/files/70ddde3615b42d1270c4a39df1668bd1,http://www.tate.org.uk/art/artworks/smith-3-the-arco-felice-t08490,Graphite,Graphite > Graphite and watercolour on paper,D:/venv sa python 3.9/tate_images\70ddde3615b42d1270c4a39df1668bd1
22632,T08837,"Cozens, Alexander",and a pupil,118,Landscape Composition. Verso: ?A Swiss View,date not known,Graphite and watercolour on paper,Purchased as part of the Opp� Collection with assistance from the National Lottery through the Heritage Lottery Fund 1996,,1997.0,support: 167 x 241 mm,167.0,241.0,,mm,https://public.opendatasoft.com/api/explore/v2.1/catalog/datasets/the-tate-collection/files/00991634ee6c9b77bceb40ab997b9aaa,http://www.tate.org.uk/art/artworks/cozens-landscape-composition-verso-a-swiss-view-t08837,Graphite,Graphite > Graphite and watercolour on paper,D:/venv sa python 3.9/tate_images\00991634ee6c9b77bceb40ab997b9aaa
21873,P77911,"Rego, Paula",artist,1823,Mist II,1996,Etching on paper,Purchased 1997,1996.0,1997.0,image: 360 x 298 mm,360.0,298.0,,mm,https://public.opendatasoft.com/api/explore/v2.1/catalog/datasets/the-tate-collection/files/d525a7d1e2cc7f9148a87680649c859f,http://www.tate.org.uk/art/artworks/rego-mist-ii-p77911,Etching,Etching > Etching on paper,D:/venv sa python 3.9/tate_images\d525a7d1e2cc7f9148a87680649c859f
25493,T11137,"Flaxman, John",after,186,The Earthquake,1807,Etching on paper,Purchased as part of the Opp� Collection with assistance from the National Lottery through the Heritage Lottery Fund 1996,1807.0,1997.0,image: 136 x 190 mm,136.0,190.0,,mm,https://public.opendatasoft.com/api/explore/v2.1/catalog/datasets/the-tate-collection/files/2a41ee06d3ebd3fd18505e55f619593d,http://www.tate.org.uk/art/artworks/flaxman-the-earthquake-t11137,Etching,Etching > Etching on paper,D:/venv sa python 3.9/tate_images\2a41ee06d3ebd3fd18505e55f619593d
11093,P01973,"Paolozzi, Sir Eduardo",artist,1738,Pages from the Aerospace Medical Library: Untitled (Baboon on Sled),1970,Etching on paper,Presented anonymously through the Friends of the Tate Gallery 1980,1970.0,1980.0,image: 152 x 143 mm,152.0,143.0,,mm,https://public.opendatasoft.com/api/explore/v2.1/catalog/datasets/the-tate-collection/files/683fe474ccddad02bf19eae650f9ccab,http://www.tate.org.uk/art/artworks/paolozzi-pages-from-the-aerospace-medical-library-untitled-baboon-on-sled-p01973,Etching,Etching > Etching on paper,D:/venv sa python 3.9/tate_images\683fe474ccddad02bf19eae650f9ccab
26410,P11549,"Doig, Peter",artist,2361,Window Pane,1997,Etching on paper,Presented by the artist and Charles Booth-Clibborn 1998,1997.0,1998.0,image: 300 x 202 mm,300.0,202.0,,mm,https://public.opendatasoft.com/api/explore/v2.1/catalog/datasets/the-tate-collection/files/8f0a5f19bc07fe67aff023aecaa74e74,http://www.tate.org.uk/art/artworks/doig-window-pane-p11549,Etching,Etching > Etching on paper,D:/venv sa python 3.9/tate_images\8f0a5f19bc07fe67aff023aecaa74e74
254,P78435,"LeWitt, Sol",artist,1504,Small Etching/Black & White No.1,1999,Etching on paper,Purchased with assistance from the American Patrons of the Tate Gallery 2001,1999.0,2001.0,image: 100 x 100 mm support: 210 x 210 mm,100.0,100.0,,mm,https://public.opendatasoft.com/api/explore/v2.1/catalog/datasets/the-tate-collection/files/f35bf422b5f13c6e13ab18b8cb0c60e4,http://www.tate.org.uk/art/artworks/lewitt-small-etchingblack-white-no1-p78435,Etching,Etching > Etching on paper,D:/venv sa python 3.9/tate_images\f35bf422b5f13c6e13ab18b8cb0c60e4
25427,T11444,"Cooper, Richard, Junior",artist,2419,[title not known],date not known,Etching on paper,Purchased as part of the Opp� Collection with assistance from the National Lottery through the Heritage Lottery Fund 1996,,1997.0,image: 210 x 261 mm,210.0,261.0,,mm,https://public.opendatasoft.com/api/explore/v2.1/catalog/datasets/the-tate-collection/files/b11c2776b4da7ed544404531b273a001,http://www.tate.org.uk/art/artworks/cooper-title-not-known-t11444,Etching,Etching > Etching on paper,D:/venv sa python 3.9/tate_images\b11c2776b4da7ed544404531b273a001
175,P78464,"Chapman, Jake",artist,2614,Exquisite Corpse,2000,Etching on paper,Purchased 2000,2000.0,2001.0,image: 228 x 78 mm,228.0,78.0,,mm,https://public.opendatasoft.com/api/explore/v2.1/catalog/datasets/the-tate-collection/files/4eff751052b3361576386b9aae2cb54b,http://www.tate.org.uk/art/artworks/chapman-exquisite-corpse-p78464,Etching,Etching > Etching on paper,D:/venv sa python 3.9/tate_images\4eff751052b3361576386b9aae2cb54b
7871,N04373,"Keene, Charles Samuel",artist,304,Scene of the Plague of London,published 1862,Etching on paper,Presented by John Hipkins 1927,1862.0,1927.0,image: 152 x 102 mm,152.0,102.0,,mm,https://public.opendatasoft.com/api/explore/v2.1/catalog/datasets/the-tate-collection/files/dd4ed74b6acaa79ad6699e78e51b263d,http://www.tate.org.uk/art/artworks/keene-scene-of-the-plague-of-london-n04373,Etching,Etching > Etching on paper,D:/venv sa python 3.9/tate_images\dd4ed74b6acaa79ad6699e78e51b263d
21879,P77905,"Rego, Paula",artist,1823,Whinney Moor,1996,Etching on paper,Purchased 1997,1996.0,1997.0,image: 398 x 345 mm,398.0,345.0,,mm,https://public.opendatasoft.com/api/explore/v2.1/catalog/datasets/the-tate-collection/files/3699fb84c7f6aab2dd19e74be48b7764,http://www.tate.org.uk/art/artworks/rego-whinney-moor-p77905,Etching,Etching > Etching on paper,D:/venv sa python 3.9/tate_images\3699fb84c7f6aab2dd19e74be48b7764
25400,T11508,"Cotman, John Sell",artist,116,Whitby,date not known,Etching on paper,Purchased as part of the Opp� Collection with assistance from the National Lottery through the Heritage Lottery Fund 1996,,1997.0,image: 178 x 247 mm,178.0,247.0,,mm,https://public.opendatasoft.com/api/explore/v2.1/catalog/datasets/the-tate-collection/files/301217abb69b71cd855a1b113f5014a8,http://www.tate.org.uk/art/artworks/cotman-whitby-t11508,Etching,Etching > Etching on paper,D:/venv sa python 3.9/tate_images\301217abb69b71cd855a1b113f5014a8
69479,A01349,"Jones, George",artist,300,[title not known],date not known,Ink on paper,Presented by the artist's widow 1888,,1888.0,,,,,,https://public.opendatasoft.com/api/explore/v2.1/catalog/datasets/the-tate-collection/files/34e24af3ecf2d33d2f8646576dd74637,http://www.tate.org.uk/art/artworks/jones-title-not-known-a01349,Ink,Ink > Ink on paper,D:/venv sa python 3.9/tate_images\34e24af3ecf2d33d2f8646576dd74637
24121,T10355,British School 19th century,artist,60,"Two Girls, One Seated, the Other Dressing her Hair",date not known,Ink on paper,Purchased as part of the Opp� Collection with assistance from the National Lottery through the Heritage Lottery Fund 1996,,1997.0,support: 109 x 106 mm,109.0,106.0,,mm,https://public.opendatasoft.com/api/explore/v2.1/catalog/datasets/the-tate-collection/files/819232acedc425922c1ac4237f98bf45,http://www.tate.org.uk/art/artworks/british-school-19th-century-two-girls-one-seated-the-other-dressing-her-hair-t10355,Ink,Ink > Ink on paper,D:/venv sa python 3.9/tate_images\819232acedc425922c1ac4237f98bf45
7435,A00405,"Jones, George",artist,300,[title not known],date not known,Ink on paper,Presented by the artist's widow 1888,,1888.0,,,,,,https://public.opendatasoft.com/api/explore/v2.1/catalog/datasets/the-tate-collection/files/9495f71d61251d944dcdaea16180acce,http://www.tate.org.uk/art/artworks/jones-title-not-known-a00405,Ink,Ink > Ink on paper,D:/venv sa python 3.9/tate_images\9495f71d61251d944dcdaea16180acce
1758,A01173,"Burne-Jones, Sir Edward Coley, Bt",artist,68,Dido (tracing of A01172),date not known,Ink on paper,Bequeathed by J.R. Holliday 1927,,1927.0,support: 124 x 105 mm,124.0,105.0,,mm,https://public.opendatasoft.com/api/explore/v2.1/catalog/datasets/the-tate-collection/files/26b241b72d1793cb32e7ce132d4aa3f8,http://www.tate.org.uk/art/artworks/burne-jones-dido-tracing-of-a01172-a01173,Ink,Ink > Ink on paper,D:/venv sa python 3.9/tate_images\26b241b72d1793cb32e7ce132d4aa3f8
69484,A01354,"Jones, George",artist,300,[title not known],date not known,Ink on paper,Presented by the artist's widow 1888,,1888.0,,,,,,https://public.opendatasoft.com/api/explore/v2.1/catalog/datasets/the-tate-collection/files/2d6778c337e88741e53d9922aeb6a0f6,http://www.tate.org.uk/art/artworks/jones-title-not-known-a01354,Ink,Ink > Ink on paper,D:/venv sa python 3.9/tate_images\2d6778c337e88741e53d9922aeb6a0f6
93825,T12437,"Koller, J�lius",artist,10345,G-Astronomy,1974,Ink on paper,Purchased 2007,1974.0,2007.0,support: 174 x 123 mm,174.0,123.0,,mm,https://public.opendatasoft.com/api/explore/v2.1/catalog/datasets/the-tate-collection/files/b7293c71be79321307e16de71660978c,http://www.tate.org.uk/art/artworks/koller-g-astronomy-t12437,Ink,Ink > Ink on paper,D:/venv sa python 3.9/tate_images\b7293c71be79321307e16de71660978c
9534,N05599,"Millais, Sir John Everett, Bt",artist,379,The Disentombment of Queen Matilda,1849,Ink on paper,Purchased 1945,1849.0,1945.0,support: 229 x 429 mm,229.0,429.0,,mm,https://public.opendatasoft.com/api/explore/v2.1/catalog/datasets/the-tate-collection/files/12447aac652111815fcedc576156d3a8,http://www.tate.org.uk/art/artworks/millais-the-disentombment-of-queen-matilda-n05599,Ink,Ink > Ink on paper,D:/venv sa python 3.9/tate_images\12447aac652111815fcedc576156d3a8
23655,T09987,"Stothard, Thomas",artist,531,"Study for the Wellington Shield: Design for the Shield, Surrounded by Sketches of Various Figures. Verso: Studies of Horses Legs",date not known,Ink on paper,Purchased as part of the Opp� Collection with assistance from the National Lottery through the Heritage Lottery Fund 1996,,1997.0,support: 115 x 189 mm,115.0,189.0,,mm,https://public.opendatasoft.com/api/explore/v2.1/catalog/datasets/the-tate-collection/files/ef048e757861c94ed202317cb7a36ba5,http://www.tate.org.uk/art/artworks/stothard-study-for-the-wellington-shield-design-for-the-shield-surrounded-by-sketches-of-t09987,Ink,Ink > Ink on paper,D:/venv sa python 3.9/tate_images\ef048e757861c94ed202317cb7a36ba5
1514,N02221,British School 18th century,artist,59,Study of a Mans Head,?c.1765,Ink on paper,Presented by the Rev. John Gibson 1892,1765.0,1892.0,support: 82 x 71 mm,82.0,71.0,,mm,https://public.opendatasoft.com/api/explore/v2.1/catalog/datasets/the-tate-collection/files/3f01a37de2578c8233b6ace4daa7b9ed,http://www.tate.org.uk/art/artworks/british-school-18th-century-study-of-a-mans-head-n02221,Ink,Ink > Ink on paper,D:/venv sa python 3.9/tate_images\3f01a37de2578c8233b6ace4daa7b9ed
69658,A01528,"Jones, George",artist,300,[title not known],date not known,Ink on paper,Presented by the artist's widow 1888,,1888.0,,,,,,https://public.opendatasoft.com/api/explore/v2.1/catalog/datasets/the-tate-collection/files/969c6a0c08a9eb99825544c183e4d804,http://www.tate.org.uk/art/artworks/jones-title-not-known-a01528,Ink,Ink > Ink on paper,D:/venv sa python 3.9/tate_images\969c6a0c08a9eb99825544c183e4d804
69707,A01577,"Jones, George",artist,300,[title not known],date not known,Graphite,Presented by the artist's widow 1888,,1888.0,,,,,,https://public.opendatasoft.com/api/explore/v2.1/catalog/datasets/the-tate-collection/files/149696c3900109c030e07931304f1d69,http://www.tate.org.uk/art/artworks/jones-title-not-known-a01577,Graphite,Graphite > Graphite,D:/venv sa python 3.9/tate_images\149696c3900109c030e07931304f1d69
1872,A01063,"Butler, Reg",artist,844,Study for Head of Watcher,19512,Graphite,Presented by the Contemporary Art Society 1957,1951.0,1957.0,support: 273 x 203 mm frame: 500 x 947 x 32 mm,273.0,203.0,,mm,https://public.opendatasoft.com/api/explore/v2.1/catalog/datasets/the-tate-collection/files/bf21a5e7250224c954aa1e1cd973c35b,http://www.tate.org.uk/art/artworks/butler-study-for-head-of-watcher-a01063,Graphite,Graphite > Graphite,D:/venv sa python 3.9/tate_images\bf21a5e7250224c954aa1e1cd973c35b
22247,T09728,"Aylesford, Heneage Finch, Fourth Earl of",artist,2480,"A House in the Dutch Style, by a Church Spire",date not known,Graphite,Purchased as part of the Opp� Collection with assistance from the National Lottery through the Heritage Lottery Fund 1996,,1997.0,support: 208 x 277 mm,208.0,277.0,,mm,https://public.opendatasoft.com/api/explore/v2.1/catalog/datasets/the-tate-collection/files/eaba3e78a4f337d9281191c75dc4d3bb,http://www.tate.org.uk/art/artworks/aylesford-a-house-in-the-dutch-style-by-a-church-spire-t09728,Graphite,Graphite > Graphite,D:/venv sa python 3.9/tate_images\eaba3e78a4f337d9281191c75dc4d3bb
24721,T10885,"Flaxman, John",artist,186,[title not known],date not known,Graphite,Purchased as part of the Opp� Collection with assistance from the National Lottery through the Heritage Lottery Fund 1996,,1997.0,support: 198 x 156 mm,198.0,156.0,,mm,https://public.opendatasoft.com/api/explore/v2.1/catalog/datasets/the-tate-collection/files/72be7d303db1e6264fad7cc35a32db7e,http://www.tate.org.uk/art/artworks/flaxman-title-not-known-t10885,Graphite,Graphite > Graphite,D:/venv sa python 3.9/tate_images\72be7d303db1e6264fad7cc35a32db7e
23061,T09049,"Inchbold, John William",artist,293,Forest of Fontainebleau: A Peasant outside a Church under Trees,date not known,Graphite,Purchased as part of the Opp� Collection with assistance from the National Lottery through the Heritage Lottery Fund 1996,,1997.0,support: 241 x 344 mm,241.0,344.0,,mm,https://public.opendatasoft.com/api/explore/v2.1/catalog/datasets/the-tate-collection/files/4ca0f93f4f1bb155c30e6b5ade4a4a35,http://www.tate.org.uk/art/artworks/inchbold-forest-of-fontainebleau-a-peasant-outside-a-church-under-trees-t09049,Graphite,Graphite > Graphite,D:/venv sa python 3.9/tate_images\4ca0f93f4f1bb155c30e6b5ade4a4a35
22812,T10176,"Downman, John",artist,159,A Tree Trunk near Albano,1774,Graphite,Purchased as part of the Opp� Collection with assistance from the National Lottery through the Heritage Lottery Fund 1996,1774.0,1997.0,support: 540 x 381 mm,540.0,381.0,,mm,https://public.opendatasoft.com/api/explore/v2.1/catalog/datasets/the-tate-collection/files/b5f0467939262628c110af928652dda6,http://www.tate.org.uk/art/artworks/downman-a-tree-trunk-near-albano-t10176,Graphite,Graphite > Graphite,D:/venv sa python 3.9/tate_images\b5f0467939262628c110af928652dda6
22815,T09524,"Downman, John",artist,159,View on the Banks of the Tiber Three Miles from Rome,1774,Graphite,Purchased as part of the Opp� Collection with assistance from the National Lottery through the Heritage Lottery Fund 1996,1774.0,1997.0,support: 256 x 360 mm,256.0,360.0,,mm,https://public.opendatasoft.com/api/explore/v2.1/catalog/datasets/the-tate-collection/files/539257f348202280d789494fa19cd614,http://www.tate.org.uk/art/artworks/downman-view-on-the-banks-of-the-tiber-three-miles-from-rome-t09524,Graphite,Graphite > Graphite,D:/venv sa python 3.9/tate_images\539257f348202280d789494fa19cd614
